"","landscape","site","year","uniqueID","season","StartDate","EndDate","gap.start","gap.end","exposure","season.site.ID","richness","total.abundance"
"1906","FBG","FBG07",2018,"FBG072018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG072018_summer",16,244
"1907","FBG","FBG08",2018,"FBG082018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG082018_summer",7,216
"1908","FBG","FBG09",2018,"FBG092018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG092018_summer",7,11
"1909","FBG","FBG10",2018,"FBG102018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG102018_summer",20,147
"1910","FBG","FBG11",2018,"FBG112018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG112018_summer",6,32
"1911","FBG","FBG12",2018,"FBG122018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG122018_summer",8,14
"1912","FBG","FBG13",2018,"FBG132018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG132018_summer",10,105
"1913","FBG","FBG14",2018,"FBG142018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG142018_summer",11,68
"1914","FBG","FBG15",2018,"FBG152018","summer",2018-08-15,2018-09-12,NA,NA,28,"FBG152018_summer",7,22
"1915","FBG","FBG16",2018,"FBG162018","summer",2018-08-01,2018-09-12,NA,NA,42,"FBG162018_summer",13,116
"1916","GFH","GFH01",2018,"GFH012018","summer",2018-08-02,2018-09-13,2018-09-13,2018-08-02,29,"GFH012018_summer",3,3
"1917","GFH","GFH02",2018,"GFH022018","summer",2018-08-02,2018-08-30,NA,NA,28,"GFH022018_summer",3,3
"1918","GFH","GFH04",2018,"GFH042018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH042018_summer",12,16
"1919","GFH","GFH05",2018,"GFH052018","summer",2018-08-02,2018-09-13,2018-08-17,2018-08-30,29,"GFH052018_summer",8,8
"1920","GFH","GFH06",2018,"GFH062018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH062018_summer",8,10
"1921","GFH","GFH07",2018,"GFH072018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH072018_summer",6,8
"1922","GFH","GFH08",2018,"GFH082018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH082018_summer",5,8
"1923","GFH","GFH09",2018,"GFH092018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH092018_summer",6,11
"1924","GFH","GFH10",2018,"GFH102018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH102018_summer",4,4
"1925","GFH","GFH11",2018,"GFH112018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH112018_summer",9,20
"1926","GFH","GFH12",2018,"GFH122018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH122018_summer",6,7
"1927","GFH","GFH13",2018,"GFH132018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH132018_summer",6,8
"1928","GFH","GFH14",2018,"GFH142018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH142018_summer",20,31
"1929","GFH","GFH15",2018,"GFH152018","summer",2018-08-02,2018-08-30,NA,NA,28,"GFH152018_summer",9,12
"1930","GFH","GFH16",2018,"GFH162018","summer",2018-08-02,2018-09-13,NA,NA,42,"GFH162018_summer",9,13
"1931","HAR","HAR01",2018,"HAR012018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR012018_summer",25,61
"1932","HAR","HAR02",2018,"HAR022018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR022018_summer",16,76
"1933","HAR","HAR03",2018,"HAR032018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR032018_summer",19,44
"1934","HAR","HAR04",2018,"HAR042018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR042018_summer",10,18
"1935","HAR","HAR05",2018,"HAR052018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR052018_summer",19,39
"1936","HAR","HAR06",2018,"HAR062018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR062018_summer",26,155
"1937","HAR","HAR07",2018,"HAR072018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR072018_summer",8,23
"1938","HAR","HAR08",2018,"HAR082018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR082018_summer",4,6
"1939","HAR","HAR09",2018,"HAR092018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR092018_summer",29,170
"1940","HAR","HAR10",2018,"HAR102018","summer",2018-07-30,2018-09-10,2018-09-10,2018-07-30,28,"HAR102018_summer",19,80
"1941","HAR","HAR11",2018,"HAR112018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR112018_summer",24,93
"1942","HAR","HAR12",2018,"HAR122018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR122018_summer",9,12
"1943","HAR","HAR13",2018,"HAR132018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR132018_summer",25,94
"1944","HAR","HAR14",2018,"HAR142018","summer",2018-07-30,2018-09-10,2018-09-10,2018-07-30,28,"HAR142018_summer",20,111
"1945","HAR","HAR15",2018,"HAR152018","summer",2018-07-30,2018-09-10,NA,NA,42,"HAR152018_summer",20,200
"1946","HAR","HAR16",2018,"HAR162018","summer",2018-08-13,2018-09-10,NA,NA,28,"HAR162018_summer",21,68
"1947","SIP","SIP01",2018,"SIP012018","summer",2018-08-02,2018-08-30,NA,NA,28,"SIP012018_summer",10,22
"1948","SIP","SIP02",2018,"SIP022018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP022018_summer",7,12
"1949","SIP","SIP03",2018,"SIP032018","summer",2018-08-02,2018-08-30,NA,NA,28,"SIP032018_summer",7,9
"1950","SIP","SIP05",2018,"SIP052018","summer",2018-08-02,2018-08-30,NA,NA,28,"SIP052018_summer",3,3
"1951","SIP","SIP06",2018,"SIP062018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP062018_summer",4,6
"1952","SIP","SIP07",2018,"SIP072018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP072018_summer",2,4
"1953","SIP","SIP08",2018,"SIP082018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP082018_summer",9,15
"1954","SIP","SIP09",2018,"SIP092018","summer",2018-08-02,2018-08-30,NA,NA,28,"SIP092018_summer",5,10
"1955","SIP","SIP10",2018,"SIP102018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP102018_summer",5,6
"1956","SIP","SIP11",2018,"SIP112018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP112018_summer",8,10
"1957","SIP","SIP12",2018,"SIP122018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP122018_summer",7,11
"1958","SIP","SIP13",2018,"SIP132018","summer",2018-08-02,2018-08-30,NA,NA,28,"SIP132018_summer",5,6
"1959","SIP","SIP14",2018,"SIP142018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP142018_summer",13,54
"1960","SIP","SIP15",2018,"SIP152018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP152018_summer",8,13
"1961","SIP","SIP16",2018,"SIP162018","summer",2018-08-02,2018-09-13,NA,NA,42,"SIP162018_summer",7,27
"1962","SST","SST01",2018,"SST012018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST012018_summer",9,12
"1963","SST","SST02",2018,"SST022018","summer",2018-08-01,2018-09-12,2018-08-15,2018-08-29,28,"SST022018_summer",3,5
"1964","SST","SST03",2018,"SST032018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST032018_summer",13,20
"1965","SST","SST04",2018,"SST042018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST042018_summer",12,21
"1966","SST","SST05",2018,"SST052018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST052018_summer",11,23
"1967","SST","SST06",2018,"SST062018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST062018_summer",8,13
"1968","SST","SST07",2018,"SST072018","summer",2018-08-01,2018-08-15,NA,NA,14,"SST072018_summer",4,5
"1969","SST","SST08",2018,"SST082018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST082018_summer",3,4
"1970","SST","SST09",2018,"SST092018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST092018_summer",11,31
"1971","SST","SST10",2018,"SST102018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST102018_summer",10,18
"1972","SST","SST11",2018,"SST112018","summer",2018-08-15,2018-08-29,NA,NA,14,"SST112018_summer",0,0
"1973","SST","SST12",2018,"SST122018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST122018_summer",12,17
"1974","SST","SST13",2018,"SST132018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST132018_summer",15,44
"1975","SST","SST14",2018,"SST142018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST142018_summer",6,8
"1976","SST","SST15",2018,"SST152018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST152018_summer",8,13
"1977","SST","SST16",2018,"SST162018","summer",2018-08-01,2018-09-12,NA,NA,42,"SST162018_summer",8,11
"1978","WAN","WAN01",2018,"WAN012018","summer",2018-08-13,2018-09-10,NA,NA,28,"WAN012018_summer",8,17
"1979","WAN","WAN02",2018,"WAN022018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN022018_summer",10,13
"1980","WAN","WAN03",2018,"WAN032018","summer",2018-08-13,2018-09-10,NA,NA,28,"WAN032018_summer",5,6
"1981","WAN","WAN04",2018,"WAN042018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN042018_summer",12,18
"1982","WAN","WAN05",2018,"WAN052018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN052018_summer",3,4
"1983","WAN","WAN06",2018,"WAN062018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN062018_summer",15,28
"1984","WAN","WAN07",2018,"WAN072018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN072018_summer",8,8
"1985","WAN","WAN08",2018,"WAN082018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN082018_summer",6,11
"1986","WAN","WAN09",2018,"WAN092018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN092018_summer",8,22
"1987","WAN","WAN10",2018,"WAN102018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN102018_summer",14,37
"1988","WAN","WAN11",2018,"WAN112018","summer",2018-08-13,2018-08-27,NA,NA,14,"WAN112018_summer",1,1
"1989","WAN","WAN12",2018,"WAN122018","summer",2018-08-13,2018-09-10,NA,NA,28,"WAN122018_summer",8,15
"1990","WAN","WAN13",2018,"WAN132018","summer",2018-08-13,2018-09-10,NA,NA,28,"WAN132018_summer",0,0
"1991","WAN","WAN14",2018,"WAN142018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN142018_summer",5,16
"1992","WAN","WAN15",2018,"WAN152018","summer",2018-07-30,2018-09-10,NA,NA,42,"WAN152018_summer",6,10
"1993","WAN","WAN16",2018,"WAN162018","summer",2018-07-30,2018-09-10,2018-08-13,2018-08-27,28,"WAN162018_summer",25,75
"1994","FBG","FBG01",2019,"FBG012019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG012019_summer",34,223
"1995","FBG","FBG02",2019,"FBG022019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG022019_summer",21,77
"1996","FBG","FBG03",2019,"FBG032019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG032019_summer",9,13
"1997","FBG","FBG04",2019,"FBG042019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG042019_summer",12,19
"1998","FBG","FBG05",2019,"FBG052019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG052019_summer",22,59
"1999","FBG","FBG06",2019,"FBG062019","summer",2019-07-22,2019-09-02,2019-08-05,2019-08-19,28,"FBG062019_summer",13,36
"2000","FBG","FBG07",2019,"FBG072019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG072019_summer",22,115
"2001","FBG","FBG08",2019,"FBG082019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG082019_summer",14,93
"2002","FBG","FBG09",2019,"FBG092019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG092019_summer",19,48
"2003","FBG","FBG10",2019,"FBG102019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG102019_summer",15,44
"2004","FBG","FBG11",2019,"FBG112019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG112019_summer",8,15
"2005","FBG","FBG12",2019,"FBG122019","summer",2019-07-22,2019-09-02,2019-08-05,2019-08-19,28,"FBG122019_summer",8,12
"2006","FBG","FBG13",2019,"FBG132019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG132019_summer",19,136
"2007","FBG","FBG14",2019,"FBG142019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG142019_summer",21,108
"2008","FBG","FBG15",2019,"FBG152019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG152019_summer",21,58
"2009","FBG","FBG16",2019,"FBG162019","summer",2019-07-22,2019-09-02,NA,NA,42,"FBG162019_summer",12,17
"2010","GFH","GFH01",2019,"GFH012019","summer",2019-07-23,2019-08-20,NA,NA,28,"GFH012019_summer",7,7
"2011","GFH","GFH02",2019,"GFH022019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH022019_summer",7,9
"2012","GFH","GFH03",2019,"GFH032019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH032019_summer",28,49
"2013","GFH","GFH04",2019,"GFH042019","summer",2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,"GFH042019_summer",12,33
"2014","GFH","GFH05",2019,"GFH052019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH052019_summer",14,24
"2015","GFH","GFH06",2019,"GFH062019","summer",2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,"GFH062019_summer",9,19
"2016","GFH","GFH07",2019,"GFH072019","summer",2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,"GFH072019_summer",5,5
"2017","GFH","GFH08",2019,"GFH082019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH082019_summer",9,13
"2018","GFH","GFH09",2019,"GFH092019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH092019_summer",8,9
"2019","GFH","GFH10",2019,"GFH102019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH102019_summer",13,22
"2020","GFH","GFH11",2019,"GFH112019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH112019_summer",34,282
"2021","GFH","GFH12",2019,"GFH122019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH122019_summer",9,14
"2022","GFH","GFH13",2019,"GFH132019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH132019_summer",19,31
"2023","GFH","GFH14",2019,"GFH142019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH142019_summer",22,41
"2024","GFH","GFH15",2019,"GFH152019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH152019_summer",29,132
"2025","GFH","GFH16",2019,"GFH162019","summer",2019-07-23,2019-09-04,NA,NA,43,"GFH162019_summer",25,70
"2026","HAR","HAR01",2019,"HAR012019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR012019_summer",20,48
"2027","HAR","HAR02",2019,"HAR022019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR022019_summer",16,41
"2028","HAR","HAR03",2019,"HAR032019","summer",2019-07-24,2019-08-21,NA,NA,28,"HAR032019_summer",10,16
"2029","HAR","HAR04",2019,"HAR042019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR042019_summer",6,9
"2030","HAR","HAR05",2019,"HAR052019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR052019_summer",25,82
"2031","HAR","HAR06",2019,"HAR062019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR062019_summer",18,31
"2032","HAR","HAR07",2019,"HAR072019","summer",2019-07-24,2019-08-21,NA,NA,28,"HAR072019_summer",10,14
"2033","HAR","HAR08",2019,"HAR082019","summer",2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,"HAR082019_summer",9,11
"2034","HAR","HAR09",2019,"HAR092019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR092019_summer",25,62
"2035","HAR","HAR10",2019,"HAR102019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR102019_summer",26,85
"2036","HAR","HAR11",2019,"HAR112019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR112019_summer",16,20
"2037","HAR","HAR12",2019,"HAR122019","summer",2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,"HAR122019_summer",7,11
"2038","HAR","HAR13",2019,"HAR132019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR132019_summer",28,67
"2039","HAR","HAR14",2019,"HAR142019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR142019_summer",23,50
"2040","HAR","HAR15",2019,"HAR152019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR152019_summer",30,210
"2041","HAR","HAR16",2019,"HAR162019","summer",2019-07-24,2019-09-05,NA,NA,43,"HAR162019_summer",20,47
"2042","SIP","SIP01",2019,"SIP012019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP012019_summer",9,11
"2043","SIP","SIP02",2019,"SIP022019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP022019_summer",14,39
"2044","SIP","SIP03",2019,"SIP032019","summer",2019-07-23,2019-09-04,2019-08-06,2019-08-20,29,"SIP032019_summer",13,27
"2045","SIP","SIP05",2019,"SIP052019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP052019_summer",4,5
"2046","SIP","SIP06",2019,"SIP062019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP062019_summer",7,7
"2047","SIP","SIP07",2019,"SIP072019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP072019_summer",4,5
"2048","SIP","SIP08",2019,"SIP082019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP082019_summer",7,12
"2049","SIP","SIP09",2019,"SIP092019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP092019_summer",16,25
"2050","SIP","SIP10",2019,"SIP102019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP102019_summer",2,2
"2051","SIP","SIP11",2019,"SIP112019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP112019_summer",4,6
"2052","SIP","SIP12",2019,"SIP122019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP122019_summer",8,8
"2053","SIP","SIP13",2019,"SIP132019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP132019_summer",13,24
"2054","SIP","SIP14",2019,"SIP142019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP142019_summer",13,21
"2055","SIP","SIP15",2019,"SIP152019","summer",2019-08-06,2019-09-04,NA,NA,29,"SIP152019_summer",2,3
"2056","SIP","SIP16",2019,"SIP162019","summer",2019-07-23,2019-09-04,NA,NA,43,"SIP162019_summer",10,16
"2057","SST","SST01",2019,"SST012019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST012019_summer",12,16
"2058","SST","SST02",2019,"SST022019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST022019_summer",15,18
"2059","SST","SST03",2019,"SST032019","summer",2019-07-22,2019-08-19,NA,NA,28,"SST032019_summer",6,9
"2060","SST","SST04",2019,"SST042019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST042019_summer",15,28
"2061","SST","SST05",2019,"SST052019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST052019_summer",6,7
"2062","SST","SST06",2019,"SST062019","summer",2019-07-22,2019-08-19,NA,NA,28,"SST062019_summer",12,16
"2063","SST","SST07",2019,"SST072019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST072019_summer",10,20
"2064","SST","SST08",2019,"SST082019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST082019_summer",12,23
"2065","SST","SST09",2019,"SST092019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST092019_summer",30,92
"2066","SST","SST10",2019,"SST102019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST102019_summer",11,25
"2067","SST","SST11",2019,"SST112019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST112019_summer",17,24
"2068","SST","SST12",2019,"SST122019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST122019_summer",12,38
"2069","SST","SST13",2019,"SST132019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST132019_summer",26,48
"2070","SST","SST14",2019,"SST142019","summer",2019-07-22,2019-09-03,NA,NA,43,"SST142019_summer",20,38
"2071","SST","SST15",2019,"SST152019","summer",2019-07-22,2019-08-05,NA,NA,14,"SST152019_summer",3,5
"2072","SST","SST16",2019,"SST162019","summer",2019-07-22,2019-08-19,NA,NA,28,"SST162019_summer",4,5
"2073","WAN","WAN01",2019,"WAN012019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN012019_summer",24,40
"2074","WAN","WAN02",2019,"WAN022019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN022019_summer",12,23
"2075","WAN","WAN03",2019,"WAN032019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN032019_summer",10,12
"2076","WAN","WAN04",2019,"WAN042019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN042019_summer",15,25
"2077","WAN","WAN05",2019,"WAN052019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN052019_summer",8,11
"2078","WAN","WAN06",2019,"WAN062019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN062019_summer",18,33
"2079","WAN","WAN07",2019,"WAN072019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN072019_summer",6,10
"2080","WAN","WAN08",2019,"WAN082019","summer",2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,"WAN082019_summer",4,6
"2081","WAN","WAN09",2019,"WAN092019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN092019_summer",6,12
"2082","WAN","WAN10",2019,"WAN102019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN102019_summer",19,71
"2083","WAN","WAN11",2019,"WAN112019","summer",2019-07-24,2019-08-07,NA,NA,14,"WAN112019_summer",1,1
"2084","WAN","WAN12",2019,"WAN122019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN122019_summer",10,16
"2085","WAN","WAN13",2019,"WAN132019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN132019_summer",11,18
"2086","WAN","WAN14",2019,"WAN142019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN142019_summer",14,21
"2087","WAN","WAN15",2019,"WAN152019","summer",2019-07-24,2019-09-05,NA,NA,43,"WAN152019_summer",12,16
"2088","WAN","WAN16",2019,"WAN162019","summer",2019-07-24,2019-09-05,2019-08-07,2019-08-21,29,"WAN162019_summer",7,13
"2089","FBG","FBG01",2020,"FBG012020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG012020_summer",21,52
"2090","FBG","FBG02",2020,"FBG022020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG022020_summer",11,25
"2091","FBG","FBG03",2020,"FBG032020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG032020_summer",17,32
"2092","FBG","FBG04",2020,"FBG042020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG042020_summer",7,13
"2093","FBG","FBG05",2020,"FBG052020","summer",2020-07-22,2020-08-19,NA,NA,28,"FBG052020_summer",15,34
"2094","FBG","FBG06",2020,"FBG062020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG062020_summer",23,63
"2095","FBG","FBG07",2020,"FBG072020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG072020_summer",14,31
"2096","FBG","FBG08",2020,"FBG082020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG082020_summer",15,84
"2097","FBG","FBG09",2020,"FBG092020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG092020_summer",20,53
"2098","FBG","FBG10",2020,"FBG102020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG102020_summer",24,65
"2099","FBG","FBG11",2020,"FBG112020","summer",2020-07-22,2020-09-02,2020-08-05,2020-08-19,28,"FBG112020_summer",13,27
"2100","FBG","FBG12",2020,"FBG122020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG122020_summer",19,40
"2101","FBG","FBG13",2020,"FBG132020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG132020_summer",23,129
"2102","FBG","FBG14",2020,"FBG142020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG142020_summer",22,63
"2103","FBG","FBG15",2020,"FBG152020","summer",2020-07-22,2020-08-19,NA,NA,28,"FBG152020_summer",9,33
"2104","FBG","FBG16",2020,"FBG162020","summer",2020-07-22,2020-09-02,NA,NA,42,"FBG162020_summer",12,16
"2105","GFH","GFH01",2020,"GFH012020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH012020_summer",11,19
"2106","GFH","GFH02",2020,"GFH022020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH022020_summer",17,36
"2107","GFH","GFH03",2020,"GFH032020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH032020_summer",18,22
"2108","GFH","GFH04",2020,"GFH042020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH042020_summer",12,22
"2109","GFH","GFH05",2020,"GFH052020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH052020_summer",25,55
"2110","GFH","GFH06",2020,"GFH062020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH062020_summer",16,40
"2111","GFH","GFH07",2020,"GFH072020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH072020_summer",11,15
"2112","GFH","GFH08",2020,"GFH082020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH082020_summer",10,15
"2113","GFH","GFH09",2020,"GFH092020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH092020_summer",20,28
"2114","GFH","GFH10",2020,"GFH102020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH102020_summer",22,29
"2115","GFH","GFH11",2020,"GFH112020","summer",2020-07-23,2020-09-03,NA,NA,42,"GFH112020_summer",32,117
